text	labels
Both selective serotonin reuptake inhibitors ( SSRIs ) and serotonin-norepinephrine reuptake inhibitors ( SNRIs ) have been examined for use in long-term treatment of MDD .	1
Recently , 2 long-term ( 6 to 12 months ) , double-blind , placebo-controlled studies have shown that venlafaxine is effective in preventing relapse and recurrence .	3
While long-term , head-to-head studies comparing SNRIs with SSRIs are rare , a recent open-label study compared venlafaxine to 4 SSRIs ( fluoxetine , paroxetine , sertraline , or citalopram ) in outpatients with MDD .	2
The results show that the SNRI venlafaxine is comparable to the SSRIs in terms of remission rates , and venlafaxine may bring patients to remission earlier than SSRIs .	2
Long-term treatment at maximally tolerated doses is also associated with similar incidence of common adverse events between venlafaxine and placebo and tolerability comparable to SSRIs .	2
Thus , there is increasing evidence that venlafaxine and SSRIs are effective and well tolerated in long-term therapy .	2
While it is unclear from the data if continued treatment with SNRIs confers advantages over SSRIs due to an early onset of remission , further studies will provide valuable insights into the efficacy of SNRIs and SSRIs in maintenance therapy .	2
This is the first report of delayed cervical epidural hemorrhage caused by an onlay silastic graft placed over the dura after laminectomy .	0
There are several reports of intracranial hemorrhage associated with silastic implants in the literature .	0
A 49-year-old woman suddenly developed severe neck pain and quadriplegia during sexual intercourse .	0
A C5-C7 laminectomy had been performed 17 years earlier for cervical stenosis .	0
Magnetic resonance imaging showed an epidural mass compressing the cord at the level of the previous laminectomy .	3
Laminectomy was performed within 5 hours of symptom onset .	3
Postoperatively , the patient regained leg strength .	3
After 2 months of physical therapy , she had minimal residual leg rigidity and returned to work .	3
At surgery , the cervical cord was compressed by a solid fibrous scar surrounding a silastic onlay graft and the dura .	1
An epidural hematoma was beneath the silastic implant .	1
The dense scar tissue , hematoma , and silastic implant were removed .	1
Bleeding associated with silastic sheets starts with movement of this nonadherent implant .	2
The movement disrupts the underlying fine vessels on the surface of an encasing connective tissue membrane .	2
Overgrowth of this membrane can cause mass effect and simulate a tumor , even without associated bleeding , within weeks .	2
Delayed hemorrhage is more common .	2
